monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
11,1,1,0,1,1,0,0,1,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,0,1,1,0,0,2,1,11,0,0,0
103,2,1,0,1,1,0,0,18,97,77,3,1,0
109,2,1,0,1,1,2,0,28,110,43,1,0,0
10,2,1,0,1,1,2,0,3,4,21,0,0,0
6,3,2,0,2,1,6,0,4,15,19,1,0,3
46,2,1,0,1,1,8,0,12,49,30,0,1,1
163,2,4,3,1,1,30,0,32,72,31,1,0,0
157,2,2,1,1,1,2,1,25,98,52,4,0,0
25,2,2,0,1,1,5,0,9,28,26,2,0,0
77,2,0,0,1,1,1,0,36,128,37,2,0,0
74,2,1,0,1,1,2,0,20,65,43,3,0,1
67,2,1,0,1,1,0,1,14,70,33,2,0,1
101,4,5,1,4,1,40,0,35,170,41,3,0,8
94,1,1,1,0,0,4,2,22,66,32,1,0,1
72,3,11,8,3,1,48,3,33,94,29,2,0,2
40,1,1,1,0,0,2,0,28,159,35,2,0,0
74,2,3,2,1,1,20,2,20,152,30,3,0,0
25,1,0,0,0,0,0,1,4,2,40,1,0,0
57,2,1,0,1,1,4,1,8,36,24,1,0,0
34,2,1,0,1,1,2,0,9,26,36,1,0,1
8,1,2,0,0,0,14,0,7,24,24,2,0,2
46,2,1,1,1,1,5,0,21,78,16,2,0,0
87,2,2,2,1,1,15,0,21,54,37,4,0,0
42,4,3,0,3,1,10,3,14,40,52,4,0,0
