monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
74,9,32,5,26,4,142,3,40,99,199,34,2,0
67,7,25,0,25,5,92,1,28,59,21,8,0,1
30,6,14,0,11,5,89,2,13,57,20,4,0,0
25,3,8,1,9,2,57,1,11,32,47,2,0,1
44,6,14,0,14,4,48,0,21,37,20,6,4,0
65,8,22,1,20,6,70,0,23,17,40,7,0,0
59,9,23,0,20,5,191,1,22,88,26,8,0,1
12,3,4,0,5,2,30,1,7,26,33,7,1,2
17,4,8,1,5,3,41,4,8,24,21,10,1,2
147,11,43,2,41,9,334,1,50,207,36,11,1,3
53,9,26,2,25,6,243,0,33,139,45,11,0,1
31,4,24,3,22,8,183,0,30,128,30,5,0,0
27,4,23,1,21,6,186,0,22,70,42,20,2,1
18,5,14,0,14,3,110,0,19,78,27,6,0,0
21,6,14,1,15,3,105,1,23,78,29,6,1,1
34,10,29,0,28,2,231,1,40,128,32,6,0,3
41,5,36,1,36,3,213,3,54,159,18,10,1,4
27,4,22,3,17,3,167,0,28,81,25,10,1,3
47,7,43,4,40,5,335,1,55,200,33,6,1,1
52,8,45,3,47,4,265,1,71,187,31,7,2,2
33,5,30,1,25,3,185,3,47,141,29,8,0,2
22,7,24,2,22,2,186,0,32,125,26,8,0,1
25,4,19,2,17,2,85,0,21,48,31,6,0,4
29,7,24,1,24,2,165,4,41,136,21,10,1,4
50,8,51,4,46,2,431,1,67,260,23,10,1,1
43,7,38,4,38,4,278,2,53,196,21,7,0,3
33,8,36,1,32,1,219,1,51,176,36,6,1,3
29,5,32,3,19,2,168,2,26,100,128,11,1,4
57,9,39,3,45,2,318,10,65,231,46,6,1,3
50,8,41,4,37,2,247,1,56,175,37,3,0,1
55,9,47,3,47,3,294,1,75,223,39,6,1,1
34,6,27,1,27,2,138,4,42,112,43,6,0,1
41,7,33,1,29,1,219,2,40,145,64,4,1,1
41,11,26,1,26,3,211,4,32,121,34,11,1,1
22,5,19,1,17,1,82,0,28,54,29,8,0,3
32,6,31,1,28,2,164,4,34,127,36,5,0,1
45,7,35,3,33,1,236,0,50,157,56,5,0,0
34,7,31,1,30,3,173,1,44,117,34,10,0,0
43,5,39,0,39,3,230,2,59,156,50,9,0,0
33,7,31,0,31,2,168,3,46,118,30,5,1,1
42,6,31,0,35,3,163,14,55,125,52,6,0,2
26,8,33,1,23,1,373,2,43,214,79,26,1,3
52,10,39,2,42,3,305,5,64,295,65,7,0,1
34,9,39,3,33,3,235,12,54,162,76,10,1,1
39,8,40,1,35,1,324,18,48,223,91,8,0,7
49,15,46,1,45,1,362,13,67,262,121,31,0,13
59,15,64,7,49,2,520,9,79,316,62,11,0,8
58,16,60,13,50,2,538,12,87,384,90,17,0,4
41,11,45,8,38,2,436,9,69,363,68,10,0,3
61,15,52,4,52,2,691,5,81,484,53,15,1,2
48,10,53,3,47,2,698,12,78,546,32,9,1,3
88,12,73,2,73,1,423,9,105,382,51,8,0,1
