monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
62,5,1,2,0,0,3,0,13,19,7,2,1,0
72,6,2,0,1,1,0,0,18,19,6,3,2,3
40,5,2,0,3,1,0,0,13,12,7,0,0,0
68,5,6,3,3,1,4,0,17,26,7,0,0,0
68,8,0,0,0,0,0,0,22,33,5,1,0,0
156,4,2,0,2,1,8,0,45,91,4,0,0,1
233,4,0,0,0,0,0,0,24,74,10,2,3,0
111,7,1,1,0,0,4,0,36,115,8,2,3,1
42,4,0,0,0,0,0,0,6,21,12,6,0,1
110,5,1,1,0,0,2,0,40,80,9,2,1,1
9,1,1,1,0,0,2,0,3,3,6,5,0,1
42,3,3,1,1,1,5,0,27,28,17,6,1,2
75,3,3,1,2,1,6,0,81,192,63,10,0,1
164,8,1,2,0,0,9,0,103,265,44,10,0,0
386,15,3,1,2,1,6,3,152,366,62,12,0,0
409,11,6,0,6,1,12,3,172,502,37,10,2,7
368,16,5,0,5,1,10,3,105,362,54,11,2,7
351,24,23,7,11,1,90,3,324,952,53,16,0,3
529,26,36,7,31,4,233,7,380,1188,47,17,3,0
346,26,6,3,6,1,43,9,279,1094,52,24,0,1
314,21,0,0,0,0,0,7,228,880,38,17,0,2
416,21,3,1,2,2,44,13,244,1128,73,28,0,2
311,24,5,2,3,2,30,16,281,1121,44,35,0,0
126,21,5,2,3,2,28,24,188,732,35,21,1,0
130,19,3,0,3,2,14,19,283,1211,25,10,1,0
167,21,4,0,4,2,20,24,261,1051,37,19,0,3
122,24,3,0,3,1,10,19,217,804,104,32,1,19
128,18,33,3,18,5,177,11,242,806,103,39,2,14
92,22,116,19,92,4,684,19,270,1043,116,37,0,12
71,18,85,14,71,4,470,22,184,676,91,38,0,7
70,18,92,12,70,4,513,18,185,704,97,52,0,13
66,19,71,7,66,3,299,20,138,414,46,30,0,19
59,17,76,13,59,5,331,17,161,657,45,20,0,6
51,18,65,19,51,3,389,10,141,432,54,24,1,11
26,14,33,6,26,3,195,4,87,333,67,32,0,14
49,19,56,11,49,4,274,14,138,447,43,29,1,11
57,19,68,14,57,4,231,10,129,299,43,25,1,17
197,18,75,11,71,4,217,15,134,322,30,20,0,10
