monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
82,6,6,2,4,1,2,0,8,4,13,3,1,0
141,9,13,1,11,2,6,0,32,84,184,8,1,3
51,5,4,0,5,2,6,0,20,61,32,5,1,2
41,7,13,3,10,2,16,0,20,31,206,14,3,3
32,6,9,2,5,2,20,0,20,44,76,7,1,1
49,3,9,3,7,1,62,0,23,79,55,6,3,4
23,5,4,1,4,1,28,0,22,68,41,6,0,2
34,5,7,4,3,2,30,0,45,216,2384,57,3,1
71,11,17,2,14,1,132,0,49,180,337,35,2,2
30,7,6,1,3,2,22,0,21,62,231,22,3,5
74,6,6,2,7,1,38,0,77,274,284,20,2,1
56,6,10,5,5,1,26,0,52,194,287,22,2,4
39,8,8,1,7,1,8,1,43,168,260,18,1,1
30,1,5,4,0,0,21,0,58,153,248,18,2,2
15,3,4,1,2,1,10,0,44,127,270,26,0,2
75,6,10,2,7,1,20,0,53,159,280,22,1,1
8,3,6,2,0,0,10,0,29,66,268,24,1,1
15,5,6,1,1,1,6,0,25,55,248,22,1,3
14,3,2,1,3,1,3,3,35,151,259,22,1,1
18,3,1,3,5,1,6,2,31,142,277,25,2,3
24,11,14,1,5,1,45,0,33,61,271,26,0,2
48,13,11,3,9,1,46,0,28,81,252,27,1,0
66,8,9,2,10,1,27,3,100,288,323,22,0,5
23,6,8,0,3,1,12,0,36,81,237,27,0,0
27,7,6,5,11,1,28,2,24,62,289,18,0,2
3,3,4,0,0,0,2,1,1,4,256,35,1,0
7,3,3,2,3,1,2,1,10,19,281,29,0,1
0,0,2,0,0,0,3,0,4,8,403,21,0,0
3,3,5,1,0,0,5,0,4,7,223,22,1,3
4,3,4,0,0,0,0,2,18,36,224,21,0,2
47,5,10,3,16,1,26,3,28,66,215,14,0,2
12,5,8,2,2,1,28,3,13,19,263,20,1,1
16,3,2,2,6,1,31,0,16,48,225,15,0,2
20,6,8,1,6,2,8,1,29,72,290,25,0,0
34,6,9,2,5,1,9,1,7,3,196,17,0,0
6,3,1,0,4,2,1,4,12,20,186,13,0,2
4,4,5,0,1,1,4,1,10,12,201,19,1,0
22,4,4,2,4,1,16,1,50,70,229,21,0,0
2,2,2,0,0,0,1,2,6,13,282,26,0,4
5,4,6,0,0,0,9,0,9,11,225,30,0,0
35,8,8,4,9,1,22,1,65,118,261,22,0,2
3,3,2,0,0,0,0,10,2,11,190,16,0,1
3,2,5,2,0,0,2,18,6,19,210,18,0,0
25,5,5,1,9,2,22,4,25,41,223,18,0,4
1,1,1,0,0,0,0,3,10,15,178,10,0,0
143,8,9,4,12,1,45,5,102,265,172,19,0,3
22,4,4,0,1,1,10,4,9,20,171,20,0,0
8,1,1,3,1,1,12,3,70,235,211,13,0,0
4,3,5,0,0,0,3,2,19,28,211,16,0,3
8,4,5,0,0,0,7,1,5,11,197,17,0,1
