monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
2,1,0,0,0,0,0,0,1,16,141,1,2,1
27,2,1,0,1,1,138,0,9,83,249,8,2,0
0,0,1,1,0,0,0,0,2,0,140,4,0,0
5,3,1,0,1,1,2,0,9,32,207,4,1,0
1,1,1,0,1,1,4,0,13,14,153,7,1,0
0,0,0,0,0,0,0,0,4,7,88,2,0,0
1,1,0,0,0,0,0,0,4,11,62,0,0,1
0,0,1,0,0,0,3,0,0,0,55,1,1,0
0,0,0,1,0,0,3,0,3,7,54,0,0,0
1,1,0,0,0,0,0,0,3,5,79,1,0,0
0,0,0,0,0,0,0,0,5,58,43,0,0,0
0,0,0,0,0,0,0,0,1,4,33,0,0,0
0,0,0,0,0,0,0,0,0,0,27,1,0,0
1,1,0,0,0,0,0,0,2,8,24,1,0,0
0,0,0,0,0,0,0,0,3,12,21,0,0,0
0,0,1,0,0,0,1,0,5,28,18,1,0,0
0,0,0,0,0,0,0,0,4,3,19,1,2,0
0,0,0,0,0,0,0,0,0,0,15,0,0,0
1,1,0,0,1,1,1,0,3,6,68,0,0,0
3,2,1,0,1,1,0,0,1,0,65,4,0,0
47,11,11,0,11,2,0,0,33,274,22,8,0,0
39,11,11,0,11,2,2,0,12,5,28,3,0,0
16,4,1,0,1,1,0,0,1,0,34,3,0,0
22,3,0,0,0,0,0,0,0,0,32,3,0,0
21,3,1,0,1,1,0,0,2,3,26,0,0,1
27,5,4,0,3,3,5,2,3,5,17,3,0,0
37,5,13,1,11,4,12,0,14,4,33,4,0,0
13,4,6,0,6,2,0,0,6,0,15,0,0,4
66,8,7,0,6,2,7,0,7,4,18,3,0,0
24,9,17,4,10,5,31,0,15,20,31,3,0,2
41,8,14,0,12,3,16,0,12,7,15,4,0,1
39,8,15,2,8,5,27,0,13,23,16,10,0,2
9,8,3,1,7,1,16,0,8,11,17,3,1,9
61,2,5,2,0,0,3,0,8,3,16,6,0,5
157,15,34,9,26,8,35,4,40,27,23,14,0,8
