monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
78,2,1,0,1,1,2,7,1,3,14,6,0,0
3,2,0,0,0,0,0,0,0,0,24,9,0,0
0,0,0,0,0,0,0,0,0,0,28,6,4,0
0,0,0,0,0,0,0,0,0,0,27,4,1,0
6,1,0,0,0,0,0,0,10,37,29,3,0,0
10,1,0,0,0,0,0,0,7,24,75,6,0,0
40,1,1,0,0,0,3,7,14,88,484,25,1,0
20,3,2,0,2,1,2,4,9,44,106,17,1,0
3,1,0,0,0,0,0,1,9,42,63,13,0,0
0,0,0,0,0,0,0,6,0,25,53,15,0,1
0,0,0,0,0,0,0,3,0,6,46,9,0,0
0,0,1,1,0,0,0,4,1,9,67,12,1,0
2,1,2,0,0,0,1,1,0,2,76,16,1,0
3,3,0,0,2,1,1,3,3,6,62,15,1,0
0,0,0,0,0,0,0,2,0,2,56,12,0,0
0,0,1,0,0,0,2,4,1,11,91,10,0,0
0,0,0,0,0,0,0,4,0,9,66,19,0,0
0,0,0,0,0,0,0,3,1,5,61,11,0,0
0,0,0,0,0,0,0,4,1,9,52,6,0,0
8,2,3,0,1,1,13,2,5,36,59,14,0,0
4,1,3,0,2,1,17,0,5,32,77,13,0,1
3,2,2,0,3,1,8,1,9,29,60,9,0,0
0,0,0,1,0,0,6,3,3,18,67,16,0,0
1,1,2,0,0,0,5,2,3,20,60,19,0,0
0,0,0,0,0,0,0,3,3,11,51,24,0,0
1,1,1,0,0,0,1,4,1,32,50,10,0,0
0,0,0,0,0,0,0,0,0,0,50,12,0,1
0,0,0,0,0,0,0,2,0,2,77,20,0,0
