monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
79,7,12,1,9,4,21,0,10,9,35,4,5,3
131,5,17,2,13,3,74,0,15,34,37,2,4,2
47,6,11,3,7,2,73,0,10,35,31,10,1,1
30,9,3,2,3,2,15,0,7,14,50,3,3,5
67,5,5,1,6,2,27,1,23,77,70,11,3,3
48,5,8,5,3,2,13,0,29,94,38,8,1,1
97,7,9,3,4,3,27,1,30,88,44,14,1,1
48,4,8,1,3,2,45,2,20,116,57,6,1,2
126,5,14,1,13,3,118,0,34,116,64,8,3,7
66,6,8,2,5,3,63,1,29,192,53,8,1,0
63,9,11,7,6,2,87,5,43,209,62,4,0,2
33,6,4,0,5,3,29,1,21,77,55,5,3,0
67,6,6,2,2,2,50,2,32,241,79,8,1,0
46,4,6,0,3,2,33,0,26,136,120,20,0,8
35,5,5,0,3,3,23,1,29,139,65,10,0,2
154,9,11,8,7,3,97,1,54,304,610,47,2,2
71,5,14,2,6,4,87,5,57,322,135,18,3,6
76,7,9,2,8,4,81,2,52,375,75,11,3,0
61,11,15,6,15,2,151,5,63,316,93,11,0,0
41,6,5,0,4,2,32,5,36,196,75,9,1,6
19,4,3,0,3,1,39,7,30,137,85,4,1,3
77,5,12,6,8,2,135,4,59,339,64,9,1,0
47,5,7,3,4,2,62,0,41,208,82,9,2,0
33,4,2,0,3,1,20,6,21,139,77,8,3,2
33,5,3,0,1,1,25,3,30,159,64,13,0,6
17,5,7,2,3,2,120,4,46,269,87,4,3,3
76,6,16,6,9,4,236,2,56,327,84,10,1,4
166,8,13,3,7,2,194,1,53,305,103,8,1,1
66,7,9,4,6,3,162,4,49,437,109,12,1,0
17,5,5,1,4,2,15,2,34,148,74,12,0,1
20,7,3,0,4,3,20,3,44,188,88,14,0,1
28,6,2,1,1,1,6,8,51,377,141,14,2,5
78,6,9,1,9,2,99,6,65,385,109,11,1,4
158,9,15,5,12,3,219,3,85,762,111,17,2,3
42,6,4,4,4,3,46,7,54,378,154,9,2,2
47,7,12,3,9,4,139,5,52,310,112,11,1,0
43,4,2,2,2,2,54,2,51,316,91,7,1,1
30,3,1,0,0,0,1,2,33,144,101,11,0,1
