monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
100,18,1,2,0,0,13,0,2,4,26,7,2,0
47,17,1,0,0,0,6,0,0,0,24,3,0,0
40,9,0,0,0,0,0,0,0,0,33,4,0,0
59,12,0,0,0,0,0,0,0,0,26,5,0,0
46,11,1,0,0,0,3,1,0,3,23,9,0,1
56,16,0,0,0,0,0,0,0,0,18,2,0,0
62,17,1,1,0,0,2,0,1,1,33,3,0,0
62,15,0,0,0,0,0,0,0,0,32,6,0,0
50,13,0,0,0,0,0,0,0,0,23,5,0,0
49,15,0,0,0,0,0,0,0,0,43,2,0,0
76,22,1,0,0,0,4,1,0,4,34,5,0,0
63,20,1,0,0,0,1,1,0,1,52,5,0,0
71,26,0,0,0,0,0,0,0,0,44,3,1,3
71,25,0,0,0,0,0,0,0,0,23,2,0,0
72,24,2,3,0,0,24,1,3,22,40,6,1,1
44,19,1,0,0,0,4,0,0,0,30,3,0,0
152,33,0,1,0,0,4,0,1,4,32,3,0,0
243,34,0,0,0,0,0,0,0,0,38,5,0,0
161,22,0,0,0,0,0,0,0,0,31,3,0,0
224,27,0,0,0,0,0,0,0,0,22,6,0,0
371,31,0,0,0,0,0,0,0,0,27,5,0,2
339,28,0,0,0,0,0,0,0,0,17,5,0,0
