monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
28,2,3,1,2,1,24,0,3,12,81,2,2,0
1,1,0,0,0,0,0,0,1,1,18,1,0,0
0,0,0,0,0,0,0,0,0,0,14,0,1,0
0,0,0,0,0,0,0,0,0,0,10,0,0,0
3,3,2,0,1,1,5,0,1,2,19,1,0,0
4,2,1,0,2,1,3,0,3,7,34,1,1,0
0,0,0,0,0,0,0,0,0,0,22,1,0,0
0,0,0,0,0,0,0,0,0,0,20,5,0,0
0,0,0,0,0,0,0,0,0,0,25,4,0,1
1,1,0,0,0,0,0,0,0,0,24,2,2,0
1,1,1,1,0,0,8,0,1,4,37,4,0,0
1,1,0,0,0,0,0,0,1,1,36,0,0,0
7,2,3,0,3,1,2,0,5,3,20,0,0,0
0,0,0,0,0,0,0,0,0,0,34,0,1,0
6,2,2,0,2,1,10,1,4,13,22,2,1,0
0,0,0,0,0,0,0,1,0,0,32,1,0,0
0,0,0,0,0,0,0,0,0,0,29,0,0,0
4,2,2,0,2,1,0,0,3,2,22,2,1,0
0,0,0,0,0,0,0,0,0,0,24,1,0,0
2,2,1,0,1,1,0,0,1,0,23,1,0,0
1,1,0,0,0,0,0,0,0,0,35,3,0,0
1,1,0,0,0,0,0,0,0,0,41,4,0,0
1,1,0,0,0,0,0,0,0,0,40,1,0,0
0,0,1,0,0,0,1,0,0,0,36,3,1,0
1,1,0,0,0,0,0,0,0,0,40,1,0,0
0,0,0,0,0,0,0,0,0,0,39,0,0,0
0,0,0,0,0,0,0,0,0,0,37,1,0,0
2,1,0,0,0,0,0,0,2,0,25,0,0,0
3,3,4,0,3,1,24,0,3,10,44,2,0,0
1,1,0,0,1,1,4,0,1,4,58,3,0,0
0,0,0,0,0,0,0,0,0,0,32,2,0,0
0,0,0,0,0,0,0,0,0,0,35,2,0,0
0,0,0,0,0,0,0,0,0,0,36,0,0,1
2,2,4,0,2,1,13,1,2,6,64,4,1,0
0,0,1,1,0,0,4,0,1,2,31,3,0,0
0,0,1,0,0,0,0,0,0,0,47,1,0,0
0,0,1,0,0,0,1,0,0,0,42,4,0,1
0,0,0,0,0,0,0,0,0,0,27,0,0,0
0,0,0,1,0,0,0,0,1,0,39,1,2,0
0,0,1,0,0,0,1,0,2,2,33,0,0,0
4,4,1,0,4,1,7,0,5,6,41,2,0,2
0,0,0,0,0,0,0,0,0,0,56,4,0,0
2,2,4,2,2,1,9,0,5,5,55,6,0,0
3,3,0,0,2,1,2,0,3,3,39,1,0,0
0,0,0,0,0,0,0,0,0,0,31,1,0,0
0,0,0,0,0,0,0,0,0,0,41,0,1,0
