monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
8,1,0,0,0,0,0,0,6,13,12,1,3,0
20,4,2,0,2,2,4,0,2,2,46,6,2,0
2,2,1,0,1,1,8,0,1,4,8,1,0,0
34,4,2,0,2,1,6,0,2,3,41,8,1,0
169,3,13,0,13,1,20,0,15,13,34,2,1,0
62,4,6,0,5,1,0,0,5,0,11,4,0,0
25,3,5,0,6,1,2,0,6,1,13,1,1,0
30,2,5,0,4,1,6,0,4,3,4,3,1,0
57,3,4,0,5,1,4,0,5,2,8,3,2,0
63,4,6,0,6,1,4,0,9,29,9,4,1,0
140,2,0,0,0,0,0,0,3,8,47,6,3,0
55,3,3,0,2,1,2,0,4,7,10,4,2,0
24,5,6,0,7,2,30,0,7,15,12,2,1,1
0,0,0,0,0,0,0,0,0,0,13,5,0,0
20,2,2,1,0,0,13,0,1,4,16,3,0,2
71,3,1,0,1,1,2,0,7,20,9,6,2,2
158,4,6,2,5,1,19,0,9,23,85,9,1,0
105,6,14,2,12,2,22,0,23,35,18,7,0,1
48,4,2,0,2,1,0,0,3,2,39,11,2,0
36,4,6,1,4,1,2,0,7,10,16,5,2,0
76,3,2,0,3,1,2,0,5,5,50,5,1,0
143,2,0,0,0,0,0,0,2,5,57,12,0,0
33,3,1,0,1,1,12,0,1,6,23,4,1,0
31,2,2,0,2,1,0,0,7,30,21,4,0,0
131,5,5,0,5,1,18,0,10,28,49,14,0,0
144,2,2,0,2,1,2,0,9,29,34,8,0,0
53,1,0,0,0,0,0,0,1,1,73,14,0,0
10,2,1,0,1,1,2,0,5,16,25,5,0,0
29,3,2,0,2,1,0,0,3,3,19,5,2,0
34,1,0,0,0,0,0,0,1,10,34,8,2,1
95,3,2,0,2,1,4,0,4,6,32,3,0,1
93,3,4,1,3,1,8,0,6,16,24,3,0,0
238,2,2,1,1,1,22,0,6,19,58,11,0,0
50,2,2,0,2,1,10,0,10,69,39,9,1,0
14,1,0,0,0,0,0,0,1,3,35,4,2,0
26,3,2,0,2,1,2,0,3,3,32,7,0,0
2,2,1,0,1,1,2,0,1,1,27,5,0,0
6,3,2,0,1,1,34,0,4,7,32,2,0,0
16,2,0,0,1,1,34,0,1,34,27,6,0,0
48,3,11,0,11,1,32,1,13,62,22,3,1,0
2,1,0,0,0,0,0,0,0,0,17,6,0,0
