monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers,closed_PRs_2mo
96,4,7,2,5,2,6,0,7,3,2,1,0,10
193,6,30,2,25,3,72,0,35,26,65,4,0,3
281,7,70,10,60,3,535,0,98,380,58,3,0,1
135,7,22,3,19,3,201,0,36,150,30,2,0,3
73,7,18,1,17,3,54,0,27,49,90,3,2,3
136,5,19,3,16,2,141,0,34,112,115,7,0,8
107,6,23,3,19,2,196,0,48,160,83,5,0,2
160,6,33,8,26,2,217,0,53,140,68,5,0,4
185,8,25,2,22,2,154,2,62,177,57,6,0,4
336,11,33,4,29,2,201,1,73,168,50,6,1,1
163,6,14,4,13,1,193,1,60,255,121,6,0,3
164,8,21,1,20,1,200,0,63,255,69,4,0,4
111,6,21,3,18,2,104,1,53,113,41,3,0,3
124,9,40,4,34,2,238,1,60,203,39,2,1,2
58,7,15,3,10,1,69,2,30,84,37,5,0,7
247,11,33,2,36,1,169,1,67,183,47,3,0,2
279,7,44,7,35,1,277,6,91,330,46,7,0,2
156,8,30,2,25,1,337,2,58,241,43,4,0,0
119,9,15,2,15,1,148,9,51,218,48,3,1,3
197,7,57,0,54,2,375,3,73,260,42,7,0,6
187,8,70,3,64,1,525,5,112,382,39,7,1,8
212,11,64,6,61,1,529,6,95,312,33,4,1,4
261,7,85,8,76,1,593,10,125,519,42,2,0,1
167,9,64,4,62,1,497,11,109,421,64,3,0,4
188,11,71,1,67,2,649,11,100,471,42,6,1,3
223,13,88,4,84,2,665,12,128,493,39,8,0,0
271,11,90,3,91,1,731,17,127,461,32,4,0,1
109,11,43,0,36,2,290,19,50,201,52,3,0,0
125,11,36,1,36,1,290,10,57,235,48,4,0,1
171,13,64,0,58,1,423,13,80,280,44,4,1,2
121,12,41,1,39,1,295,9,71,278,43,9,0,0
96,14,32,2,35,1,257,12,75,264,66,7,0,2
47,6,20,0,17,1,125,12,32,111,45,1,0,3
80,5,24,2,26,1,194,15,51,221,36,3,0,2
153,6,71,3,57,1,441,9,82,277,53,6,0,4
105,7,47,2,42,1,469,18,70,312,39,5,0,5
86,9,39,4,33,1,277,10,58,223,47,5,0,1
201,15,82,5,82,1,667,12,138,415,36,7,0,2
